Ticker,Date,Bloomberg ESG Score,Bloomberg Environmental Pillar,Bloomberg Governance Pillar,Bloomberg Social Pillar,S&P Global ESG Rank,S&P Global Governance & Economic Dimension Rank,S&P Global Environmental Dimension Rank,S&P Global Social Dimension Rank,Month,Year,Price,Credit Risk Indicator,Beta,Alpha,Issuer Default Risk,30 Day Volatility,P/E Ratio,Revenue,Market Cap,Historical Market Cap,EPS,Yahoo Finance ESG Score,Yahoo Finance Environmental Score,Yahoo Finance Social Score,Yahoo Finance Governance Score,Monthly Return,GICS Sector,GICS Industry,GICS Industry Group,GICS Sub-Industry,Lasso Model
A,2018-11-30,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,11,2018,72.35,IG2,1.1956,0.9593,IG1,36.852,25.9273,1294.0,23007.3,20603.22,0.61,65.42,62.05,80.35,59.37,0.1166846735607345,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2018-12-31,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,12,2018,67.46,IG2,1.0726,1.0315,IG1,39.373,24.1749,1294.0,21488.2398,20603.22,0.61,65.42,62.05,80.35,59.37,-0.0675881133379405,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-01-31,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,1,2019,76.05,IG2,1.1192,1.1011,IG1,31.488,26.9488,1284.0,24224.4388,24183.9,1.58,65.42,62.05,80.35,59.37,0.127334716869256,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-02-28,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,2,2019,79.44,IG2,1.1233,1.1206,IG1,15.405,28.1501,1284.0,25231.3761,24183.9,1.58,65.28,62.05,79.81,59.37,0.0445759368836291,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-03-31,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,3,2019,80.38,IG2,1.1227,0.9528,IG1,20.521,28.4832,1284.0,25521.9256,24183.9,1.58,66.53,61.38,83.3,60.66,0.0118328298086605,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-04-30,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,4,2019,78.5,IG2,1.0679,0.2768,IG1,23.174,27.7418,1238.0,24924.9957,24883.7935,0.57,66.53,61.38,83.3,60.66,-0.0233889027121173,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-05-31,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,5,2019,67.05,IG2,1.1691,-0.1358,IG1,42.199,23.6954,1238.0,21187.3543,24883.7935,0.57,66.53,61.38,83.3,60.66,-0.145859872611465,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-06-30,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,6,2019,74.67,IG2,1.1962,0.0375,IG1,15.044,26.3882,1238.0,23595.2236,24883.7935,0.57,66.53,61.38,83.3,60.66,0.1136465324384787,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-07-31,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,7,2019,69.41,IG2,1.1928,-0.2518,IG1,19.028,24.9152,1274.0,21933.0986,21489.1278,0.61,66.53,61.38,83.3,60.66,-0.070443283781974,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-08-31,2.97,1.5,6.6,1.61,100.0,100.0,100.0,100.0,8,2019,71.11,IG2,1.1814,-0.3797,IG1,31.688,25.5255,1274.0,22006.2466,21489.1278,0.61,66.53,61.38,83.3,60.66,0.0244921481054603,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-09-30,2.97,1.5,6.6,1.61,100.0,93.0,100.0,100.0,9,2019,76.63,IG2,1.1883,-0.1561,IG1,21.969,27.5069,1274.0,23714.5082,21489.1278,0.61,66.47,61.18,83.3,60.66,0.0776262129095766,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-10-31,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,10,2019,75.75,IG2,1.1808,-0.2978,IG1,21.43,27.4081,1367.0,23442.1766,23406.75,0.63,66.47,61.18,83.3,60.66,-0.0114837530993082,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-11-30,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,11,2019,80.77,IG2,1.1968,-0.1466,IG1,13.809,29.2245,1367.0,24957.93,23406.75,0.63,66.38,60.62,83.62,60.66,0.0662706270627062,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2019-12-31,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,12,2019,85.31,IG2,1.1855,0.0367,IG1,13.683,30.8672,1367.0,26461.7471,23406.75,0.63,17.52,7.23,0.87,9.42,0.0562089884858241,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-01-31,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,1,2020,82.56,IG2,1.1897,-0.0945,IG1,18.072,31.0234,1357.0,25608.7427,25593.6,0.64,17.52,7.23,0.87,9.42,-0.0322353768608604,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-02-29,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,2,2020,77.07,IG2,1.124,0.189,IG1,26.339,28.9604,1357.0,23891.7,25593.6,0.64,17.52,7.23,0.87,9.42,-0.0664970930232559,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-03-31,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,3,2020,71.62,IG2,1.021,0.5976,IG3,82.073,26.9125,1357.0,22177.2303,25593.6,0.64,17.52,7.23,0.87,9.42,-0.0707149344751523,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-04-30,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,4,2020,76.66,IG2,0.9499,0.3801,IG3,53.235,29.7452,1238.0,23737.8732,23611.28,0.33,17.52,7.23,0.87,9.42,0.0703714046355765,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-05-31,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,5,2020,88.14,IG2,0.9955,1.1101,IG3,35.357,34.1996,1238.0,27147.12,23611.28,0.33,17.52,7.23,0.87,9.42,0.1497521523610749,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-06-30,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,6,2020,88.37,IG2,0.9869,0.9847,IG3,28.477,34.2888,1238.0,27286.6585,23611.28,0.33,16.79,6.5,0.87,9.42,0.0026094849103699,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-07-31,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,7,2020,96.33,IG2,0.9974,1.0814,IG3,21.343,37.4695,1261.0,29744.5266,29725.3187,0.64,16.79,6.5,0.87,9.42,0.0900758175851532,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-08-31,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,8,2020,100.42,IG2,0.9817,1.0211,IG2,19.337,39.0603,1261.0,31029.78,29725.3187,0.64,16.79,6.5,0.87,9.42,0.0424582165472853,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-09-30,3.12,1.5,6.68,1.8,100.0,93.0,100.0,100.0,9,2020,100.94,IG2,0.9524,1.1887,IG2,22.854,39.2626,1261.0,31120.7746,29725.3187,0.64,16.72,6.45,0.87,9.4,0.0051782513443536,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-10-31,5.09,1.5,6.56,5.14,100.0,93.0,100.0,100.0,10,2020,102.09,IG2,0.9445,1.3049,IG2,23.417,38.6665,1261.0,31475.3306,29725.3187,0.64,16.72,6.45,0.87,9.4,0.011392906677234,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-11-30,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,11,2020,116.9,IG2,0.9653,1.0394,IG2,27.988,44.2757,1483.0,35771.4,31239.54,0.72,16.72,6.45,0.87,9.4,0.145068077186796,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2020-12-31,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,12,2020,118.49,IG2,0.9687,0.8589,IG2,19.557,44.8779,1483.0,36358.6003,31239.54,0.72,16.64,6.33,0.87,9.44,0.0136013686911888,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-01-31,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,1,2021,120.17,IG2,0.9399,0.8085,IG2,21.829,41.1288,1483.0,36874.1075,31239.54,0.72,16.64,6.33,0.87,9.44,0.0141784116803105,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-02-28,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,2,2021,122.07,IG2,0.937,0.7088,IG2,24.748,41.7791,1548.0,37278.8782,36651.85,0.94,16.57,6.26,0.87,9.44,0.0158109345094448,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-03-31,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,3,2021,127.14,IG2,0.9509,0.998,IG1,28.034,43.5144,1548.0,38739.2421,36651.85,0.94,16.57,6.26,0.87,9.44,0.0415335463258785,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-04-30,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,4,2021,133.64,IG2,0.9485,0.9729,IG1,17.732,41.5718,1525.0,40719.7759,40492.92,0.71,16.57,6.26,0.87,9.44,0.0511247443762779,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-05-31,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,5,2021,138.13,IG2,0.8679,1.6796,IG1,19.222,42.9685,1525.0,42267.78,40492.92,0.71,16.57,6.26,0.87,9.44,0.0335977252319665,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-06-30,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,6,2021,147.81,IG2,0.8437,2.1413,IG1,15.414,45.9797,1525.0,44851.9431,40492.92,0.71,16.57,6.26,0.87,9.44,0.0700789111706363,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-07-31,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,7,2021,153.23,IG2,0.8436,2.1326,IG1,10.421,44.3922,1525.0,46496.6054,40492.92,0.71,16.57,6.26,0.87,9.44,0.036668696299303,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-08-31,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,8,2021,175.47,IG2,0.861,2.2614,IG1,13.661,50.8353,1586.0,53167.41,46428.69,0.87,16.57,6.26,0.87,9.44,0.1451412908699341,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-09-30,5.09,1.5,6.56,5.14,96.0,96.0,100.0,96.0,9,2021,157.53,IG2,0.9151,1.7604,IG1,22.279,45.6379,1586.0,47687.9019,46428.69,0.87,16.57,6.26,0.87,9.44,-0.1022396990938622,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-10-31,6.75,3.0,6.73,7.66,96.0,96.0,100.0,96.0,10,2021,157.49,IG2,0.8794,1.7318,IG1,23.23,42.2991,1586.0,47675.793,46428.69,0.87,16.57,6.26,0.87,9.44,-0.0002539198882751,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-11-30,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,11,2021,150.9,IG2,0.8864,1.3277,IG1,23.744,40.5292,1660.0,45571.8,47561.98,1.46,16.57,6.26,0.87,9.44,-0.0418439265985142,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2021-12-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,12,2021,159.65,IG1,0.8884,1.3578,IG1,26.91,42.8793,1660.0,48214.4272,47561.98,1.46,16.57,6.26,0.87,9.44,0.0579854208084824,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-01-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,1,2022,139.32,IG2,0.9389,1.0192,IG1,28.117,35.2214,1674.0,42074.751,41796.0,0.94,15.33,6.34,0.34,8.65,-0.1273410585656124,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-02-28,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,2,2022,130.36,IG2,1.0413,0.3069,IG1,33.735,32.9563,1674.0,39368.72,41796.0,0.94,15.33,6.34,0.34,8.65,-0.0643123743898936,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-03-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,3,2022,132.33,IG2,1.0373,0.2135,IG1,36.809,33.4543,1674.0,39714.0032,41796.0,0.94,15.33,6.34,0.34,8.65,0.0151119975452593,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-04-30,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,4,2022,119.27,IG1,1.1486,0.1922,IG1,33.899,28.8555,1674.0,35794.5225,41796.0,0.94,15.33,6.34,0.34,8.65,-0.0986926622836849,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-05-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,5,2022,127.56,IG1,1.0966,0.2847,IG1,44.572,30.8611,1607.0,38103.1996,35661.73,0.92,15.33,6.34,0.34,8.65,0.0695061624884716,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-06-30,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,6,2022,118.77,IG1,1.0701,0.4241,IG1,39.225,28.7345,1607.0,35477.5558,35661.73,0.92,15.33,6.34,0.34,8.65,-0.0689087488240828,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-07-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,7,2022,134.1,IG1,1.0791,0.4058,IG1,35.176,30.619,1607.0,40056.7503,35661.73,0.92,15.33,6.34,0.34,8.65,0.1290729982318768,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-08-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,8,2022,128.25,IG1,1.1073,0.5446,IG1,35.632,29.2833,1718.0,37962.0,39693.6,1.1,15.33,6.34,0.34,8.65,-0.0436241610738254,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-09-30,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,9,2022,121.55,IG1,1.0781,0.5854,IG1,29.052,27.7535,1718.0,35983.7313,39693.6,1.1,15.33,6.34,0.34,8.65,-0.0522417153996102,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-10-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,10,2022,138.35,IG1,1.1044,0.5147,IG1,32.538,29.4897,1849.0,40957.2129,40813.25,1.24,15.33,6.34,0.34,8.65,0.1382147264500206,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-11-30,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,11,2022,154.98,IG1,1.1303,0.7104,IG1,40.548,33.0344,1849.0,45719.1,40813.25,1.24,15.33,6.34,0.34,8.65,0.1202023852547886,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2022-12-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,12,2022,149.65,IG1,1.1258,0.9907,IG1,33.774,31.8983,1849.0,44307.1808,40813.25,1.24,15.24,6.26,0.34,8.65,-0.0343915343915343,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2023-01-31,6.75,3.0,6.73,7.66,95.0,95.0,98.0,95.0,1,2023,152.08,IG1,1.097,0.7514,IG1,26.251,31.1842,1756.0,45026.6358,45015.68,1.19,,,,,0.0162378884062812,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2023-02-28,6.75,3.0,6.73,7.66,94.0,89.0,94.0,91.0,2,2023,141.97,IG2,1.1144,0.6193,IG1,22.217,29.1111,1756.0,42003.2548,45015.68,1.19,,,,,-0.0664781693845345,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
A,2023-03-31,6.75,3.0,6.73,7.66,94.0,89.0,94.0,91.0,3,2023,138.34,IG2,1.0923,0.3254,IG1,29.72,28.3668,1756.0,40907.3943,45015.68,1.19,,,,,-0.0255687821370711,Health Care,Life Sciences Tools & Services,"Pharmaceuticals, Biotechnology",Life Sciences Tools & Services,
AAL,2015-01-31,,,,,,,,,1,2015,49.08,,0.7855,5.5089,IG10,43.614,8.5971,,35203.295,,,49.0,60.0,45.0,47.0,,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-02-28,,,,,,,,,2,2015,47.9,,0.4249,5.2001,IG10,46.04,8.3904,,33369.5274,,,49.0,60.0,43.0,47.0,-0.024042379788101,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-03-31,,,,,,,,,3,2015,52.78,,0.3404,5.6481,IG10,35.763,7.5969,9827.0,36769.1786,36618.7984,1.34,49.0,60.0,43.0,47.0,0.1018789144050105,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-04-30,,,,,,,,,4,2015,48.285,,0.3348,4.769,IG10,34.665,6.9499,9827.0,33451.7914,36618.7984,1.34,48.0,60.0,43.0,45.0,-0.0851648351648352,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-05-31,,,,,,,,,5,2015,42.37,,0.3082,3.7998,HY1,45.436,6.0985,9827.0,29353.8863,36618.7984,1.34,48.0,60.0,43.0,45.0,-0.1225018121569845,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-06-30,,,,,,,,,6,2015,39.935,,0.4652,3.1135,HY1,45.313,5.0079,10827.0,27666.9212,27087.4705,2.47,48.0,60.0,43.0,45.0,-0.0574699079537407,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-07-31,,,,,,,,,7,2015,40.1,,0.4424,2.9752,HY1,39.451,5.0286,10827.0,26940.0043,27087.4705,2.47,48.0,60.0,43.0,45.0,0.0041317140353074,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-08-31,,,,,,,,,8,2015,38.98,,0.5733,2.6664,HY2,43.214,4.8882,10827.0,26187.5653,27087.4705,2.47,48.0,60.0,43.0,45.0,-0.0279301745635911,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-09-30,,,,,,,,,9,2015,38.83,,0.597,2.5585,HY1,39.96,4.2792,10706.0,26086.7922,24855.3759,2.56,48.0,59.0,43.0,45.0,-0.0038481272447408,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-10-31,,,,,,,,,10,2015,46.22,,0.8906,2.8988,IG10,40.723,5.0936,10706.0,29133.6475,24855.3759,2.56,48.0,59.0,43.0,45.0,0.190316765387587,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-11-30,,,,,,,,,11,2015,41.26,,0.9109,2.2871,HY1,20.252,4.547,10706.0,26007.2327,24855.3759,2.56,52.0,61.0,45.0,53.0,-0.1073128515794028,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2015-12-31,2.78,2.33,7.4,1.23,,,,,12,2015,42.35,,0.8992,2.3734,IG10,34.424,4.7224,9630.0,26694.2875,26452.7578,5.24,52.18,61.15,45.07,52.8,0.0264178380998547,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-01-31,2.78,2.33,7.4,1.23,,,,,1,2016,38.99,,0.9792,2.1037,HY1,36.015,4.3477,9630.0,24576.3936,26452.7578,5.24,,,,,-0.0793388429752065,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-02-29,2.78,2.33,7.4,1.23,,,,,2,2016,41.0,,1.2943,0.5652,HY1,38.027,4.5718,9630.0,24723.7382,26452.7578,5.24,52.18,61.15,45.07,52.8,0.0515516799179276,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-03-31,2.78,2.33,7.4,1.23,,,,,3,2016,41.01,HY1,1.1457,0.3502,HY1,25.913,4.7532,9435.0,24729.7684,24017.8481,1.15,52.38,61.15,45.07,53.31,0.0002439024390243,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-04-30,2.78,2.33,7.4,1.23,,,,,4,2016,34.69,HY1,1.1546,-0.1059,HY1,29.846,4.0207,9435.0,20056.7781,24017.8481,1.15,52.38,61.15,45.07,53.31,-0.1541087539624481,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-05-31,2.78,2.33,7.4,1.23,,,,,5,2016,31.91,HY1,1.0561,-1.2085,HY2,31.606,3.6985,9435.0,18449.4606,24017.8481,1.15,52.38,61.15,45.07,53.31,-0.0801383684058806,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-06-30,2.78,2.33,7.4,1.23,,,,,6,2016,28.31,HY1,1.0623,-1.6355,HY2,54.889,3.2462,10363.0,16368.0423,15206.4756,1.69,52.38,61.15,45.07,53.31,-0.11281729865246,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-07-31,2.78,2.33,7.4,1.23,,,,,7,2016,35.5,HY1,1.199,-0.5228,HY2,63.604,4.0707,10363.0,18811.9254,15206.4756,1.69,51.43,61.15,45.07,50.93,0.2539738608265631,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-08-31,2.78,2.33,7.4,1.23,,,,,8,2016,36.3,HY1,1.1975,0.062,HY1,31.566,4.1624,10363.0,19235.8561,15206.4756,1.69,,,,,0.0225352112676056,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-09-30,2.78,2.33,7.4,1.23,44.0,61.0,17.0,28.0,9,2016,36.61,HY1,1.1961,0.1026,HY1,28.995,4.7416,10594.0,19400.1292,19006.4935,1.4,51.43,61.15,45.07,50.93,0.0085399449035812,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-10-31,2.78,2.33,7.4,1.23,44.0,61.0,17.0,28.0,10,2016,40.6,HY1,1.0521,0.1559,HY1,29.172,5.2584,10594.0,21035.8824,19006.4935,1.4,51.43,61.15,45.07,50.93,0.1089866156787764,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-11-30,2.78,2.33,7.4,1.23,44.0,61.0,17.0,28.0,11,2016,46.44,HY1,1.0767,-0.5013,IG10,22.9,6.0148,10594.0,24061.7335,19006.4935,1.4,51.43,61.15,45.07,50.93,0.1438423645320197,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2016-12-31,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,12,2016,46.69,HY1,1.0733,-0.5404,IG9,27.179,7.0243,10594.0,24191.2648,19006.4935,1.4,50.77,60.45,38.07,55.84,0.0053832902670112,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-01-31,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,1,2017,44.25,HY1,1.1173,-0.3152,IG9,32.451,6.6572,9789.0,22927.0394,23685.564,0.56,50.77,60.45,38.07,55.84,-0.0522595844934674,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-02-28,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,2,2017,46.36,HY1,1.2064,-0.9148,IG9,31.426,6.9746,9789.0,23372.5974,23685.564,0.56,,,,,0.0476836158192091,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-03-31,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,3,2017,42.3,HY1,1.2204,-1.2521,IG10,29.256,6.8016,9820.0,21325.7306,20970.2172,0.67,50.77,60.45,38.07,55.84,-0.0875754961173426,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-04-30,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,4,2017,42.62,HY1,1.2267,-0.8747,IG10,32.8,6.8531,9820.0,20994.1349,20970.2172,0.67,51.02,60.45,38.79,55.84,0.0075650118203309,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-05-31,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,5,2017,48.41,HY1,1.2375,0.3199,IG9,36.0,7.7841,9820.0,23846.2241,20970.2172,0.67,51.02,60.45,38.79,55.84,0.1358517128108869,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-06-30,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,6,2017,50.32,HY1,1.2354,0.4459,IG8,22.367,9.0938,11227.0,24787.0693,24539.148,1.76,51.02,60.45,38.79,55.84,0.039454658128486,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-07-31,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,7,2017,50.44,HY1,1.2353,0.441,IG8,24.176,9.1155,11227.0,24564.7448,24539.148,1.76,51.02,60.45,38.79,55.84,0.0023847376788552,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
AAL,2017-08-31,2.63,2.12,7.34,1.1,44.0,61.0,17.0,28.0,8,2017,44.74,HY1,1.4139,-0.5325,IG9,28.175,8.0854,11227.0,21788.7923,24539.148,1.76,54.73,66.15,45.21,55.93,-0.1130055511498809,Industrials,Passenger Airlines,Transportation,Passenger Airlines,
